target_lang|closest_lang_0|asp_dist_0|closest_lang_1|asp_dist_1|closest_lang_2|asp_dist_2|closest_lang_3|asp_dist_3|closest_lang_4|asp_dist_4
ind|ncu|0.7142128476618586|zsm|0.7108559763665305|wmw|0.6526252033958063|muy|0.6313654416041691|zlm|0.6196303154369014
iou|dah|1.0|bmu|1.0|ksr|1.0|nca|1.0|mpp|1.0
ipi|boj|1.0|gam|1.0|kyc|1.0|imo|1.0|kue|1.0
isl|dan|0.3141540146947508|zyp|0.3141540146947508|luo|0.3108846387812165|glg|0.3108846387812165|hlt|0.30821342730744683
ita|lin|0.5|lat|0.47086650308734823|wmw|0.46747214963341777|kyq|0.4578779510993709|bjv|0.4578779510993709
jac|caa|0.4903527690225672|knj|0.4903527690225672|mgh|0.4831120085237214|loz|0.4831120085237214|mdy|0.4674334507259543
jav|ind|0.49604718250805735|yka|0.4851975571792263|zyp|0.47909204204576694|lin|0.4684039168333848|luo|0.4660615405128332
jic|rro|0.45885894343157463|yka|0.4263454139905615|cbt|0.41956937674483374|suz|0.4178677682513936|zyp|0.39903301198644703
jiv|mcd|0.8174451090061716|agr|0.766637259264179|kwi|0.7222511160270013|yad|0.6792790371694235|hub|0.6792790371694235
jvn|mqj|0.675489641695562|ptu|0.675489641695562|ycn|0.6647674803392539|hvn|0.6318925299787765|alp|0.6318925299787765
kam|lug|0.6572631712222955|gux|0.654461550080754|kde|0.654461550080754|sus|0.6460655765394725|kik|0.6417835889344139
kan|tel|0.8670139382812708|ory|0.5905441810727015|mal|0.5451931581459658|tam|0.5317378703196094|mjl|0.4542090806915784
kaq|cbt|0.680994279960023|shp|0.6421752499558664|acu|0.6320962004403109|qxn|0.6161741746710322|qvm|0.59856747253402
kat|mdy|0.37304178291019985|mgh|0.359017035971376|loz|0.359017035971376|uzn|0.34523360284292826|hun|0.3390795280644462
kaz|zsm|0.41389870077654956|uzn|0.4009780837814896|sna|0.37498876217653976|sdh|0.3670064223715863|qwh|0.3581216959500233
kdc|ziw|1.0|ngp|1.0|ruf|1.0|cwe|1.0|vid|1.0
kde|lug|0.8416471660162218|gux|0.8378605488662956|wmw|0.6680994945305805|bem|0.6642566907051244|qvh|0.6621516215022717
kdl|poy|0.66424446056555|seh|0.66424446056555|nya|0.66424446056555|knf|0.66424446056555|sus|0.6516809608416374
kea|yre|0.6755834883770615|fon|0.656331172703642|yor|0.6417835889344139|bqp|0.6353836724703068|gng|0.6323611113311398
kek|ttc|0.6013424367634724|agu|0.6013424367634724|usp|0.6013424367634724|acr|0.6013424367634724|mop|0.5754087699806867
ken|gng|0.6239055217108829|yor|0.5820431997029412|fon|0.5654484492449274|tbz|0.5537488008340666|cme|0.5428654924066945
kfs|mjl|1.0|kfx|1.0|gbk|1.0|bhd|1.0|dgo|1.0
kfx|mjl|1.0|gbk|1.0|bhd|1.0|dgo|1.0|bfz|1.0
khm|dop|0.5171104147669517|knf|0.49678469394632896|sus|0.49152547183210904|mcp|0.4769138318417079|xon|0.4746531170259334
kik|kam|0.6417835889344139|knf|0.630123680042141|yal|0.5906812685667782|sus|0.5906812685667782|seh|0.5657165406161904
kje|lex|1.0|rgu|1.0|txq|1.0|llg|1.0|alp|0.7592124542932086
klv|tgp|1.0|lww|1.0|upv|1.0|lex|0.6989601825627263|kje|0.6989601825627263
kmu|omw|1.0|tbg|1.0|snp|1.0|kyg|1.0|agd|1.0
kne|prf|1.0|mqj|0.7395336010992788|sgb|0.7395336010992788|ptu|0.7395336010992788|agn|0.7039686707566417
knf|seh|0.7264446963482544|nya|0.7264446963482544|sus|0.7119941319924752|poy|0.6832943320324429|gux|0.6788401952959233
knj|caa|1.0|mop|0.7234402850233592|lac|0.7234402850233592|kek|0.5456289483429899|zos|0.5353314457762692
kor|not|0.39418445532762336|mri|0.37767986653270547|tnk|0.37586710317537786|tnp|0.37586710317537786|tnn|0.37586710317537786
ksr|dah|1.0|bmu|1.0|nca|1.0|mpp|1.0|iou|1.0
kue|ipi|1.0|boj|1.0|gam|1.0|kyc|1.0|imo|1.0
kvn|nhe|0.5355778263093551|nhw|0.5355778263093551|npl|0.5355778263093551|gym|0.5355778263093551|ngu|0.5355778263093551
kwd|blz|0.416946092696141|klv|0.415147153642322|lid|0.415147153642322|tgp|0.415147153642322|lww|0.415147153642322
kwf|far|1.0|aia|1.0|lgl|1.0|bgt|1.0|nlg|1.0
kwi|jiv|0.7222511160270013|yad|0.6708835172149774|mcd|0.6708835172149774|agr|0.6421277887633251|sey|0.6136450663116821
kyc|ipi|1.0|boj|1.0|gam|1.0|imo|1.0|kue|1.0
kyf|ikk|0.6760831176996658|luo|0.6176024935879579|atg|0.6138184173040149|nin|0.6087095103818603|lin|0.6081734479693928
kyg|kmu|1.0|omw|1.0|tbg|1.0|snp|1.0|agd|1.0
kyq|bjv|1.0|lin|0.6555457792497269|rug|0.6545452182480774|lbb|0.6545452182480774|rai|0.6545452182480774
kyz|urb|0.7026055491471543|yad|0.6708835172149774|gyr|0.6555253429569554|sey|0.6555253429569554|pir|0.6497521920537794
lac|mop|1.0|caa|0.7234402850233592|knj|0.7234402850233592|mxq|0.6308061445417708|mco|0.6308061445417708
lao|hlt|0.6077300514356396|cek|0.6077300514356396|lin|0.5835656031719864|kyq|0.5610031968200675|bjv|0.5610031968200675
lat|acf|0.649918889039299|hat|0.649918889039299|wmw|0.6276749741628636|djk|0.6118111839522598|srn|0.6118111839522598
lbb|rug|1.0|rai|1.0|bzh|0.805017770957863|bnp|0.766637259264179|alp|0.7264446963482544
lex|kje|1.0|rgu|1.0|txq|1.0|llg|1.0|alp|0.7592124542932086
lgl|far|1.0|kwf|1.0|aia|1.0|bgt|1.0|nlg|1.0
lid|far|0.8485219752737068|kwf|0.8485219752737068|aia|0.8485219752737068|lgl|0.8485219752737068|bgt|0.8485219752737068
lin|amk|0.6682002747357911|nnq|0.6557460918604515|kyq|0.6555457792497269|bjv|0.6555457792497269|wmw|0.6278031838064023
lit|ron|0.4706180585179227|bul|0.4700205988428995|mkd|0.38722839950322896|ukr|0.3789151959296818|bos|0.35367333968905323
llg|lex|1.0|kje|1.0|rgu|1.0|txq|1.0|alp|0.7592124542932086
loz|mgh|1.0|acf|0.48726420680024496|hat|0.48726420680024496|jac|0.4831120085237214|hlt|0.4719744880680029
ltz|bzj|0.4661807560415182|djk|0.4466996209618863|srn|0.4466996209618863|srm|0.4466996209618863|lug|0.4421940938735186
lug|gux|0.8416471660162218|kde|0.8416471660162218|wmw|0.7204255408608781|qvh|0.7065383920365467|ndj|0.6753780921852239
luo|ncu|0.6782775069793348|mkn|0.6474219484122654|kyq|0.6338898907024431|bjv|0.6338898907024431|knf|0.6243106802021734
lvs|hun|0.5374693775429258|lat|0.5298929341122101|ces|0.5066808454502201|mlt|0.4953982511582057|kdl|0.4792962113762612
lww|klv|1.0|tgp|1.0|upv|1.0|lex|0.6989601825627263|kje|0.6989601825627263
maj|pls|1.0|vmy|1.0|cya|0.8073173021915583|gym|0.6567304213400686|sab|0.6567304213400686
mal|tam|0.5551033059796956|tel|0.5451931581459658|kan|0.5451931581459658|taj|0.5031163703484745|knf|0.47665388726847746
maq|cof|0.3899872828290736|mit|0.37325062654076446|xtm|0.37325062654076446|mxb|0.37325062654076446|azg|0.37325062654076446
mar|mjl|0.4580931906377421|kfx|0.4580931906377421|gbk|0.4580931906377421|bhd|0.4580931906377421|dgo|0.4580931906377421
maz|gwi|0.43941405557372015|dgr|0.43941405557372015|otq|0.4184730569840942|hye|0.40511543304030695|quh|0.35606328683996225
mbb|bkd|1.0|obo|1.0|cgc|1.0|mbt|1.0|bpr|0.8027467759783701
mbc|ake|0.7039686707566417|car|0.6138184173040147|tpt|0.6119327015958174|kaq|0.5910148325227824|bem|0.5753675189315375
mbh|mee|1.0|met|1.0|apr|1.0|tbc|1.0|bzh|0.7951672353008665
mbj|txu|0.6760831176996658|tbz|0.5810395685333032|bqc|0.5678249144626905|soy|0.5673062081224292|bba|0.5632231503615754
mbt|bkd|1.0|obo|1.0|cgc|1.0|mbb|1.0|bpr|0.8027467759783701
mca|ttc|0.6880834784905226|agu|0.6880834784905226|usp|0.6880834784905226|acr|0.6880834784905226|tpt|0.5723983617834977
mcb|cot|0.7026055491471543|cni|0.6678093209133674|not|0.6497521920537794|cjo|0.6375208464252229|cpb|0.6147751101207866
mcd|jiv|0.8174451090061716|agr|0.7062821075265902|kwi|0.6708835172149774|yad|0.6348902180123432|cbs|0.6348902180123432
mco|mxq|1.0|zos|0.7850999928855125|poi|0.7850999928855125|alp|0.7167933475846269|zlm|0.710962179710979
mcp|lug|0.6431747874475036|cme|0.6293139983129818|gux|0.6130800355457624|kde|0.6130800355457624|dop|0.6045751761141709
mcq|bbb|1.0|agg|0.6826574975798749|byr|0.677470562931982|geb|0.6555253429569556|msy|0.6555253429569556
mdy|caa|0.48726420680024507|knj|0.48726420680024507|jac|0.4674334507259543|mgh|0.4669306304001901|loz|0.4669306304001901
med|ipi|1.0|boj|1.0|gam|1.0|kyc|1.0|imo|1.0
mee|met|1.0|apr|1.0|tbc|1.0|mbh|1.0|bzh|0.7951672353008665
meq|mqb|0.7780285072213611|muy|0.6895738585599738|ind|0.6138296171962286|xed|0.602700081550487|swh|0.5496432308115065
met|mee|1.0|apr|1.0|tbc|1.0|mbh|1.0|bzh|0.7951672353008665
mgh|loz|1.0|acf|0.48726420680024496|hat|0.48726420680024496|jac|0.4831120085237214|hlt|0.4719744880680029
mib|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
mie|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
mih|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
mil|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
mio|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
mit|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0|mib|1.0
miz|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
mjl|kfx|1.0|gbk|1.0|bhd|1.0|dgo|1.0|bfz|1.0
mkd|bos|0.5845886251094137|bul|0.5254568437687992|bel|0.5218809377035741|lat|0.4828783100979124|slv|0.4820023841224834
mkl|soy|0.7070490546479773|bus|0.7054182974054203|gng|0.6900303218783599|fon|0.6782775069793349|yor|0.6688330136073755
mkn|zlm|0.6642566907051244|rug|0.6611252557037263|lbb|0.6611252557037263|rai|0.6611252557037263|alp|0.6611252557037263
mlt|kdl|0.5033088941686508|lvs|0.4953982511582057|sdh|0.4901209301445346|ceb|0.4774495537711081|slv|0.4722960255856259
mop|lac|1.0|caa|0.7234402850233592|knj|0.7234402850233592|mxq|0.6308061445417708|mco|0.6308061445417708
mox|mpx|1.0|tgo|1.0|tte|1.0|far|0.6655929948817372|kwf|0.6655929948817372
mpm|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mib|1.0
mpp|dah|1.0|bmu|1.0|ksr|1.0|nca|1.0|iou|1.0
mpx|tgo|1.0|mox|1.0|tte|1.0|far|0.6655929948817372|kwf|0.6655929948817372
mqb|meq|0.7780285072213611|muy|0.7052118744505245|xed|0.6423824615410201|ind|0.6029740427769924|wmw|0.5927763826681254
mqj|ptu|1.0|nnq|0.7436231326041003|sgb|0.7436231326041003|prf|0.7395336010992788|kne|0.7395336010992788
mri|tnk|0.44935305406374837|tnp|0.44935305406374837|tnn|0.44935305406374837|yal|0.44874820429461326|byr|0.4077691688943321
msy|geb|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504|agg|0.6826574975798749
mto|ood|0.4425561617004026|bel|0.43680795024374075|grc|0.43269379187757084|mit|0.428668953294977|xtm|0.428668953294977
muy|mqb|0.7052118744505245|meq|0.6895738585599738|ind|0.6313654416041691|ncu|0.5903344706017328|xed|0.5651775074376757
mxb|mit|1.0|xtm|1.0|azg|1.0|mpm|1.0|mib|1.0
mxq|mco|1.0|zos|0.7850999928855125|poi|0.7850999928855125|alp|0.7167933475846269|zlm|0.710962179710979
mxt|mit|1.0|xtm|1.0|mxb|1.0|azg|1.0|mpm|1.0
myk|cme|0.5786055806051924|sus|0.5255708804014858|kam|0.5162571210491429|lug|0.5151633479821038|spp|0.5087086516636448
myy|sri|0.8718115663020504|tue|0.8718115663020504|cbc|0.8718115663020504|pir|0.8210876249779335|bao|0.8155795318237052
nab|cof|0.5463251811434657|yad|0.4903527690225672|urb|0.4855263818607928|sey|0.4855263818607928|lex|0.47509871672079185
nas|rro|0.6211319332743477|agg|0.5090958059876542|yka|0.489084378904615|mpx|0.47124120141353865|tgo|0.47124120141353865
nca|dah|1.0|bmu|1.0|ksr|1.0|mpp|1.0|iou|1.0
nch|nhe|1.0|nhw|1.0|npl|1.0|ngu|1.0|tac|1.0
ncj|nhe|0.46520603818811435|nhw|0.46520603818811435|npl|0.46520603818811435|ngu|0.46520603818811435|tac|0.46520603818811435
ncl|rug|0.6823168387708625|lbb|0.6823168387708625|rai|0.6823168387708625|alp|0.6823168387708625|mxq|0.6692908375044728
ncu|ind|0.7142128476618586|wmw|0.6934911771056955|luo|0.6782775069793348|gng|0.6741687913238301|zsm|0.6539237549132277
ndj|wmw|0.7621850040065928|toi|0.7422378831816867|djk|0.6869080388553592|srn|0.6869080388553592|srm|0.6869080388553592
nfa|hvn|1.0|alp|0.7264446963482544|lex|0.6854634833284348|kje|0.6854634833284348|rgu|0.6854634833284348
ngp|kdc|1.0|ziw|1.0|ruf|1.0|cwe|1.0|vid|1.0
ngu|nhe|1.0|nhw|1.0|npl|1.0|tac|1.0|nch|1.0
nhe|nhw|1.0|npl|1.0|ngu|1.0|tac|1.0|nch|1.0
nhu|slv|0.5238068702861138|xng|0.49375822967944216|kdl|0.4817459909595668|yka|0.4812650739809228|fil|0.45680206874933016
nhw|nhe|1.0|npl|1.0|ngu|1.0|tac|1.0|nch|1.0
nhy|nhe|1.0|nhw|1.0|npl|1.0|ngu|1.0|tac|1.0
nin|ikk|0.7344943534870945|atg|0.6642217132148803|ncu|0.6309898804344547|kyq|0.6270313259998863|bjv|0.6270313259998863
nko|gng|0.590409937859957|yre|0.5750613800351856|bba|0.5728460663663111|yor|0.5685261816445661|kea|0.562893152304518
nld|yal|0.46811571957074005|spp|0.45241510495805126|sus|0.44709812846275354|cme|0.4458226065946267|mcp|0.43998110813891533
nlg|far|1.0|kwf|1.0|aia|1.0|lgl|1.0|bgt|1.0
nnq|mqj|0.7436231326041003|ptu|0.7436231326041003|amk|0.7048327646991335|sgb|0.6849151491519113|poy|0.6722643500381508
noa|tuo|0.6437655526623892|emp|0.6356747368337659|gvc|0.6270313259998863|cof|0.5888467849673884|pir|0.5856803473819869
not|cni|0.712352142695411|cot|0.6497521920537794|mcb|0.6497521920537794|cjo|0.5916016946279996|pib|0.5825398085829099
npl|nhe|1.0|nhw|1.0|ngu|1.0|tac|1.0|nch|1.0
nya|seh|1.0|poy|0.842876552956315|knf|0.7264446963482544|zga|0.7065383920365467|gux|0.6788401952959233
obo|bkd|1.0|cgc|1.0|mbt|1.0|mbb|1.0|bpr|0.8027467759783701
oci|nin|0.3840754246436795|lat|0.3580964068275023|ncu|0.35179515933705174|cya|0.3503429338504056|zpu|0.349440636954221
omw|kmu|1.0|tbg|1.0|snp|1.0|kyg|1.0|agd|1.0
ood|yka|0.49902058342015376|stp|0.4716108910998825|rro|0.45743191299574404|xng|0.4425561617004026|mto|0.4425561617004026
ory|tel|0.5905441810727015|kan|0.5905441810727015|hns|0.5830585999922981|pan|0.5675008297937482|tam|0.4591473201207531
ote|otq|0.4820947958218571|cnl|0.46914753224634165|cpa|0.46914753224634165|cnt|0.46914753224634165|cuc|0.46914753224634165
otq|cnl|0.5888467849673884|cpa|0.5888467849673884|cnt|0.5888467849673884|cuc|0.5888467849673884|cco|0.5888467849673884
pab|tuf|0.5514711828423826|guo|0.5469055455533898|nhe|0.5227557986564019|nhw|0.5227557986564019|npl|0.5227557986564019
pad|cni|0.5147674945254691|not|0.5081626865630766|hto|0.5081626865630766|seh|0.4929258646588466|nya|0.4929258646588466
pan|ory|0.5675008297937482|hns|0.5183382088522113|yre|0.506076273530511|yor|0.4784100175316368|mjl|0.4749132120117301
pao|tpt|0.5212364096070797|huv|0.5157956628557592|kaq|0.5108845103157902|qvh|0.5067619930946402|mbc|0.5066319357618949
pes|djk|0.4019363557225324|srn|0.4019363557225324|srm|0.4019363557225324|sdh|0.39985892557088|tcs|0.39439925166946255
pib|cni|0.6380716033422572|ake|0.5930716772039519|not|0.5825398085829099|cot|0.5533003790381136|mcb|0.5533003790381136
pir|sri|0.8743340836219975|tue|0.8743340836219975|cbc|0.8743340836219975|bao|0.8210876249779335|myy|0.8210876249779335
pjt|tam|0.5060314956095748|byr|0.5|geb|0.49211723521815065|msy|0.49211723521815065|ata|0.49211723521815065
pls|maj|1.0|vmy|1.0|cya|0.8073173021915583|gym|0.6567304213400686|sab|0.6567304213400686
poi|zos|1.0|mxq|0.7850999928855125|mco|0.7850999928855125|zlm|0.6857034176811823|rug|0.6823168387708625
pol|mkd|0.47323595677946906|bul|0.4189287896812681|chv|0.407769168894332|xng|0.39903301198644714|tgk|0.3914115639600284
por|lat|0.436120738520573|daa|0.42934232845416076|mkd|0.42027163250544675|fon|0.41577017440772035|gng|0.4140319461954217
poy|seh|0.842876552956315|nya|0.842876552956315|zga|0.7065383920365467|knf|0.6832943320324429|sxb|0.6753780921852239
prf|kne|1.0|mqj|0.7395336010992788|sgb|0.7395336010992788|ptu|0.7395336010992788|agn|0.7039686707566417
pst|mdy|0.3926077384850204|grc|0.3664329116346875|glk|0.359017035971376|som|0.3447045173145492|pes|0.33923040144344085
ptu|mqj|1.0|nnq|0.7436231326041003|sgb|0.7436231326041003|prf|0.7395336010992788|kne|0.7395336010992788
qub|qxh|1.0|qxn|0.8718115663020504|qvw|0.8718115663020504|qvm|0.8210876249779335|qxo|0.8210876249779335
quf|qve|0.719902607813796|qvc|0.6998097420238862|qvs|0.6826574975798749|qvw|0.675489641695562|qxh|0.6423824615410203
quh|qul|0.43414871044830017|hye|0.40537485623741387|gwi|0.38423087143861234|dgr|0.38423087143861234|maz|0.35606328683996225
qul|qve|0.5869712316867144|ycn|0.5509624965766065|qxh|0.53544094560246|qub|0.53544094560246|qxn|0.5212364096070796
qvc|qvs|0.7322795271987701|quf|0.6998097420238862|qve|0.6423824615410203|qvn|0.6271410026453255|qvw|0.6081734479693928
qve|qxh|0.7699465438373843|qub|0.7699465438373843|qxn|0.7380202391310908|qvw|0.7380202391310908|quf|0.719902607813796
qvh|lug|0.7065383920365467|gux|0.7031749850412382|seh|0.666339176888668|nya|0.666339176888668|knf|0.666339176888668
qvm|qxo|1.0|qxn|0.8743340836219975|qxh|0.8210876249779335|qub|0.8210876249779335|qvw|0.7808976238454229
qvn|inb|0.6782775069793352|qvz|0.6782775069793352|qvs|0.6682002747357911|quf|0.6423824615410203|qve|0.6423824615410203
qvs|qvc|0.7322795271987701|quf|0.6826574975798749|qve|0.6826574975798749|inb|0.6682002747357911|qvn|0.6682002747357911
qvw|qxh|0.8718115663020504|qub|0.8718115663020504|qxn|0.8193310587965337|qvm|0.7808976238454229|qxo|0.7808976238454229
qvz|inb|1.0|qvn|0.6782775069793352|qvs|0.6682002747357911|qve|0.6423824615410203|qvm|0.6356803863053254
qwh|qvh|0.6099405172829518|zsm|0.6063453826195944|ind|0.5996958512766266|lug|0.5950785216724436|knf|0.5950785216724436
qxh|qub|1.0|qxn|0.8718115663020504|qvw|0.8718115663020504|qvm|0.8210876249779335|qxo|0.8210876249779335
qxn|qvm|0.8743340836219975|qxo|0.8743340836219975|qxh|0.8718115663020504|qub|0.8718115663020504|qvw|0.8193310587965337
qxo|qvm|1.0|qxn|0.8743340836219975|qxh|0.8210876249779335|qub|0.8210876249779335|qvw|0.7808976238454229
rai|rug|1.0|lbb|1.0|bzh|0.805017770957863|bnp|0.766637259264179|alp|0.7264446963482544
rgu|lex|1.0|kje|1.0|txq|1.0|llg|1.0|alp|0.7592124542932086
ron|lit|0.4706180585179227|bul|0.4488618514873115|mkd|0.39339916453731283|bos|0.3568843181577479|ast|0.34443562691231955
rop|tcs|1.0|tpi|1.0|djk|0.8850358820489672|srn|0.8850358820489672|srm|0.8850358820489672
rro|nas|0.6211319332743477|yka|0.4685422422750193|jic|0.45885894343157463|ood|0.45743191299574404|mpx|0.45179019674609266
ruf|kdc|1.0|ziw|1.0|ngp|1.0|cwe|1.0|vid|1.0
rug|lbb|1.0|rai|1.0|bzh|0.805017770957863|bnp|0.766637259264179|alp|0.7264446963482544
rus|cle|0.3711730696707083|atg|0.3657970995353572|heb|0.35198225373223424|deu|0.3508005255122555|bmr|0.34876792212382945
sab|gym|1.0|tfr|1.0|cuk|1.0|cab|0.7554216999011223|cya|0.7214424531492722
sdh|glk|0.7266744666323557|djk|0.562490720083121|srn|0.562490720083121|srm|0.562490720083121|tcs|0.5500247784768704
seh|nya|1.0|poy|0.842876552956315|knf|0.7264446963482544|zga|0.7065383920365467|gux|0.6788401952959233
sey|snn|0.7699465438373838|yad|0.7234402850233592|urb|0.6555253429569554|gyr|0.6555253429569554|kyz|0.6555253429569554
sgb|agn|0.7764385834168973|mqj|0.7436231326041003|ptu|0.7436231326041003|prf|0.7395336010992788|kne|0.7395336010992788
shp|kaq|0.6421752499558664|cbt|0.5355778263093551|cni|0.5266456471978522|qxn|0.49902058342015376|mcd|0.49902058342015376
sja|gvc|0.6666666666666666|tuo|0.6485760219466833|pir|0.5969866840206783|guh|0.5965358661227277|sri|0.5804306232551661
slk|lvs|0.44522027245110973|lat|0.36430975600329796|hun|0.3514239780533167|ces|0.34662406633834675|swh|0.3433559885415961
slv|bos|0.6015061070301566|kdl|0.5276082234100601|nhu|0.5238068702861138|sus|0.5047796073262345|xng|0.49784924116053497
sna|hrv|0.49067443701321545|wmw|0.48658066612662576|ndj|0.48658066612662576|mqb|0.48483665201789605|toi|0.48053560114704896
snd|hns|0.4823157114327077|mkl|0.45966938401789614|ben|0.45720556134543877|fon|0.44180176835338936|zyp|0.4396984853896274
snn|sey|0.7699465438373838|pir|0.66755091680334|sri|0.6450215618741105|yad|0.6450215618741105|tue|0.6450215618741105
snp|kmu|1.0|omw|1.0|tbg|1.0|kyg|1.0|agd|1.0
som|stp|0.4018763053659944|sgb|0.39631708397254184|arb|0.3937160013175143|ncu|0.39079158456137997|hlt|0.388624956542134
soy|bus|0.7844819369049643|bqc|0.7099984579745958|bba|0.7092771498018313|mkl|0.7070490546479773|bqp|0.6882038424046955
spa|rug|0.5233118006498834|lbb|0.5233118006498834|rai|0.5233118006498834|zlm|0.5202994378158423|wmw|0.5163376206118186
spp|kdl|0.6358949797510567|mkl|0.6236368320859964|cme|0.6190967273325969|soy|0.5927357468411715|bus|0.5908657806319755
spy|dop|0.6433954197813279|kam|0.5621796636463294|ncu|0.5588114195518051|knf|0.5472327291392178|sus|0.5440825459006347
sri|tue|1.0|cbc|1.0|pir|0.8743340836219975|bao|0.8718115663020504|myy|0.8718115663020504
srm|djk|1.0|srn|1.0|tcs|0.8850358820489672|rop|0.8850358820489672|tpi|0.8850358820489672
srn|djk|1.0|srm|1.0|tcs|0.8850358820489672|rop|0.8850358820489672|tpi|0.8850358820489672
srp|bos|0.4553588766204594|ast|0.4369172991337753|iba|0.34700077528412254|ell|0.34525501080170373|lat|0.34525501080170373
stp|bkd|0.7145179899500159|obo|0.7145179899500159|bpr|0.7145179899500159|cgc|0.7145179899500159|tbl|0.7145179899500159
sus|knf|0.7119941319924752|cme|0.6712233385476778|gux|0.6693078087752499|yal|0.6604618690451682|kdl|0.6516809608416374
suz|rug|0.6730410551194945|lbb|0.6730410551194945|rai|0.6730410551194945|zos|0.6320962004403109|poi|0.6320962004403109
swe|nhu|0.3654830743036288|xng|0.34093894535042024|tel|0.3092580628406646|kan|0.3092580628406646|fil|0.30174814048526644
swh|toi|0.6251861588432115|wmw|0.6047078676527696|ndj|0.6047078676527696|luo|0.5934802716263392|ncu|0.5934802716263392
sxb|zga|0.7009762377511881|poy|0.6753780921852239|seh|0.6753780921852239|nya|0.6753780921852239|bem|0.6562022262628812
tac|nhe|1.0|nhw|1.0|npl|1.0|ngu|1.0|nch|1.0
taj|mal|0.5031163703484745|mjl|0.4794709970445046|kfx|0.4794709970445046|gbk|0.4794709970445046|bhd|0.4794709970445046
tam|mal|0.5551033059796956|tel|0.5317378703196094|kan|0.5317378703196094|fil|0.530761973541124|mjl|0.5117751705926177
tav|bao|0.6383392353909276|sri|0.618661140132341|tue|0.618661140132341|cbc|0.618661140132341|pir|0.6009120889315668
tbc|mee|1.0|met|1.0|apr|1.0|mbh|1.0|bzh|0.7951672353008665
tbg|kmu|1.0|omw|1.0|snp|1.0|kyg|1.0|agd|1.0
tbl|bpr|1.0|bps|1.0|bkd|0.8027467759783701|obo|0.8027467759783701|cgc|0.8027467759783701
tbz|bba|0.7362285035461595|gng|0.7135258378760333|yor|0.6805386829106437|bqp|0.6674840570376195|bqc|0.649918889039299
tca|txu|0.5330596935624752|mbj|0.4974737045404437|kyz|0.4961022305164896|emp|0.48983375436979515|bao|0.48483665201789616
tcs|rop|1.0|tpi|1.0|djk|0.8850358820489672|srn|0.8850358820489672|srm|0.8850358820489672
tee|knf|0.551324073340127|qvh|0.5403448547314686|qwh|0.5296917617827256|seh|0.5269170425165617|nya|0.5269170425165617
tel|kan|0.8670139382812708|ory|0.5905441810727015|mal|0.5451931581459658|tam|0.5317378703196094|mjl|0.4542090806915784
tew|cme|0.44002583540230966|tee|0.428779206629453|qwh|0.4237370422065587|cnl|0.4145269809350717|cpa|0.4145269809350717
tfr|gym|1.0|sab|1.0|cuk|1.0|cab|0.7554216999011223|cya|0.7214424531492722
tgk|uzn|0.5023186148880188|cya|0.4841245980464888|heb|0.4561268853418162|fil|0.4553588766204594|pls|0.45126995504697043
tgo|mpx|1.0|mox|1.0|tte|1.0|far|0.6655929948817372|kwf|0.6655929948817372
tgp|klv|1.0|lww|1.0|upv|1.0|lex|0.6989601825627263|kje|0.6989601825627263
tna|cab|0.5922308311056681|gym|0.5654484492449274|sab|0.5654484492449274|tfr|0.5654484492449274|cuk|0.5654484492449274
tnk|tnp|1.0|tnn|1.0|lid|0.6836429508380778|far|0.6520057699318305|kwf|0.6520057699318305
tnn|tnk|1.0|tnp|1.0|lid|0.6836429508380778|far|0.6520057699318305|kwf|0.6520057699318305
tnp|tnk|1.0|tnn|1.0|lid|0.6836429508380778|far|0.6520057699318305|kwf|0.6520057699318305
toc|tos|1.0|qxn|0.6429243911085698|tpt|0.6387498075981108|qvm|0.62370354849897|qxo|0.62370354849897
toi|wmw|0.7422378831816867|ndj|0.7422378831816867|lug|0.6611252557037263|ncu|0.639313944808418|djk|0.6338898907024431
tos|toc|1.0|qxn|0.6429243911085698|tpt|0.6387498075981108|qvm|0.62370354849897|qxo|0.62370354849897
